Phase,Innings,Over,Batting_Team,Bowling_Team,Market_Favored_Team,Model_Favored_Team,Current_Score,Market_Win_Pct,Market_Favored_Win_Pct,Model_Win_Pct,Diff_Pct,Value_Category,Actual_Outcome,Predicted_Outcome,Prediction_Correct
,2,9.9.6,RCB,Unknown,RCB,RCB,97.0,85.8,85.8,71.0,-14.8,Strong Overvalued,Win,Win,True
,2,10.10.1,RCB,Unknown,RCB,RCB,97.0,96.0,96.0,72.0,-24.0,Strong Overvalued,Win,Win,True
,2,10.10.2,RCB,Unknown,RCB,RCB,99.0,96.0,96.0,73.0,-23.0,Strong Overvalued,Win,Win,True
,2,10.10.3,RCB,Unknown,RCB,RCB,105.0,96.0,96.0,76.0,-20.0,Strong Overvalued,Win,Win,True
,2,10.10.4,RCB,Unknown,RCB,RCB,106.0,96.0,96.0,76.0,-20.0,Strong Overvalued,Win,Win,True
,2,10.10.5,RCB,Unknown,RCB,RCB,106.0,96.0,96.0,75.0,-21.0,Strong Overvalued,Win,Win,True
,2,10.10.6,RCB,Unknown,RCB,RCB,108.0,96.0,96.0,75.0,-21.0,Strong Overvalued,Win,Win,True
,2,11.11.1,RCB,Unknown,RCB,RCB,110.0,97.8,97.8,77.0,-20.8,Strong Overvalued,Win,Win,True
,2,11.11.2,RCB,Unknown,RCB,RCB,110.0,97.8,97.8,76.0,-21.8,Strong Overvalued,Win,Win,True
,2,11.11.3,RCB,Unknown,RCB,RCB,112.0,97.8,97.8,76.0,-21.8,Strong Overvalued,Win,Win,True
,2,11.11.4,RCB,Unknown,RCB,RCB,112.0,97.8,97.8,76.0,-21.8,Strong Overvalued,Win,Win,True
,2,11.11.5,RCB,Unknown,RCB,RCB,113.0,97.8,97.8,76.0,-21.8,Strong Overvalued,Win,Win,True
,2,11.11.6,RCB,Unknown,RCB,RCB,113.0,97.8,97.8,70.0,-27.8,Strong Overvalued,Win,Win,True
,2,12.12.1,RCB,Unknown,RCB,RCB,117.0,97.4,97.4,71.0,-26.4,Strong Overvalued,Win,Win,True
,2,12.12.2,RCB,Unknown,RCB,RCB,118.0,97.4,97.4,71.0,-26.4,Strong Overvalued,Win,Win,True
,2,12.12.3,RCB,Unknown,RCB,RCB,124.0,97.4,97.4,72.0,-25.4,Strong Overvalued,Win,Win,True
,2,12.12.4,RCB,Unknown,RCB,RCB,128.0,97.4,97.4,72.0,-25.4,Strong Overvalued,Win,Win,True
,2,12.12.5,RCB,Unknown,RCB,RCB,128.0,97.4,97.4,72.0,-25.4,Strong Overvalued,Win,Win,True
,2,12.12.6,RCB,Unknown,RCB,RCB,129.0,97.4,97.4,72.0,-25.4,Strong Overvalued,Win,Win,True
,2,13.13.1,RCB,Unknown,RCB,RCB,131.0,99.3,99.3,80.0,-19.3,Strong Overvalued,Win,Win,True
,2,13.13.2,RCB,Unknown,RCB,RCB,132.0,99.3,99.3,79.0,-20.3,Strong Overvalued,Win,Win,True
,2,13.13.3,RCB,Unknown,RCB,RCB,138.0,99.3,99.3,81.0,-18.3,Strong Overvalued,Win,Win,True
,2,13.13.4,RCB,Unknown,RCB,RCB,139.0,99.3,99.3,80.0,-19.3,Strong Overvalued,Win,Win,True
,2,13.13.5,RCB,Unknown,RCB,RCB,139.0,99.3,99.3,80.0,-19.3,Strong Overvalued,Win,Win,True
,2,13.13.6,RCB,Unknown,RCB,RCB,139.0,99.3,99.3,80.0,-19.3,Strong Overvalued,Win,Win,True
,2,14.14.1,RCB,Unknown,RCB,RCB,145.0,99.6,99.6,76.0,-23.6,Strong Overvalued,Win,Win,True
,2,14.14.2,RCB,Unknown,RCB,RCB,147.0,99.6,99.6,76.0,-23.6,Strong Overvalued,Win,Win,True
,2,14.14.3,RCB,Unknown,RCB,RCB,147.0,99.6,99.6,75.0,-24.6,Strong Overvalued,Win,Win,True
,2,14.14.4,RCB,Unknown,RCB,RCB,148.0,99.6,99.6,75.0,-24.6,Strong Overvalued,Win,Win,True
,2,14.14.5,RCB,Unknown,RCB,RCB,148.0,99.6,99.6,84.0,-15.6,Strong Overvalued,Win,Win,True
,2,14.14.6,RCB,Unknown,RCB,RCB,148.0,99.6,99.6,71.0,-28.6,Strong Overvalued,Win,Win,True
,2,15.15.1,RCB,Unknown,RCB,RCB,149.0,99.6,99.6,74.0,-25.6,Strong Overvalued,Win,Win,True
,2,15.15.2,RCB,Unknown,RCB,RCB,149.0,99.6,99.6,72.0,-27.6,Strong Overvalued,Win,Win,True
,2,15.15.3,RCB,Unknown,RCB,RCB,149.0,99.6,99.6,72.0,-27.6,Strong Overvalued,Win,Win,True
,2,15.15.4,RCB,Unknown,RCB,RCB,149.0,99.6,99.6,72.0,-27.6,Strong Overvalued,Win,Win,True
,2,15.15.5,RCB,Unknown,RCB,RCB,155.0,99.6,99.6,75.0,-24.6,Strong Overvalued,Win,Win,True
,2,15.15.6,RCB,Unknown,RCB,RCB,161.0,99.6,99.6,77.0,-22.6,Strong Overvalued,Win,Win,True
,2,16.16.1,RCB,Unknown,RCB,RCB,165.0,99.8,99.8,74.0,-25.8,Strong Overvalued,Win,Win,True
,2,16.16.2,RCB,Unknown,RCB,RCB,171.0,99.8,99.8,73.0,-26.8,Strong Overvalued,Win,Win,True
,2,16.16.2,RCB,Unknown,RCB,RCB,172.0,99.8,99.8,73.0,-26.8,Strong Overvalued,Win,Win,True
,2,17.0.0,RCB,Unknown,RCB,RCB,N/A,100.0,100.0,56.0,-44.0,Strong Overvalued,Win,Win,True
,2,20.20.0,RCB,Unknown,Unknown,RCB,173.0,,,76.0,,Neutral,Win,Win,True
,1,0.0.1,RR,Unknown,Unknown,RR,4.0,,,68.0,,Neutral,Win,Win,True
,1,0.0.2,RR,Unknown,Unknown,RR,8.0,,,67.0,,Neutral,Win,Win,True
,1,0.0.3,RR,Unknown,Unknown,RR,12.0,,,68.0,,Neutral,Win,Win,True
,1,0.0.4,RR,Unknown,Unknown,RR,12.0,,,69.0,,Neutral,Win,Win,True
,1,0.0.5,RR,Unknown,Unknown,RR,16.0,,,68.0,,Neutral,Win,Win,True
,1,0.0.6,RR,Unknown,Unknown,RR,20.0,,,66.0,,Neutral,Win,Win,True
,1,1.1.1,RR,Unknown,RR,RR,20.0,67.5,67.5,71.0,3.5,Neutral,Win,Win,True
,1,1.1.2,RR,Unknown,RR,RR,20.0,67.5,67.5,72.0,4.5,Neutral,Win,Win,True
,1,1.1.3,RR,Unknown,RR,RR,24.0,67.5,67.5,74.0,6.5,Slight Value,Win,Win,True
,1,1.1.4,RR,Unknown,RR,RR,24.0,67.5,67.5,74.0,6.5,Slight Value,Win,Win,True
,1,1.1.5,RR,Unknown,RR,RR,28.0,67.5,67.5,75.0,7.5,Slight Value,Win,Win,True
,1,1.1.6,RR,Unknown,RR,RR,32.0,67.5,67.5,75.0,7.5,Slight Value,Win,Win,True
,1,2.2.1,RR,Unknown,RR,RR,32.0,74.2,74.2,79.0,4.8,Neutral,Win,Win,True
,1,2.2.2,RR,Unknown,RR,RR,33.0,74.2,74.2,79.0,4.8,Neutral,Win,Win,True
,1,2.2.3,RR,Unknown,RR,RR,33.0,74.2,74.2,79.0,4.8,Neutral,Win,Win,True
,1,2.2.4,RR,Unknown,RR,RR,37.0,74.2,74.2,78.0,3.8,Neutral,Win,Win,True
,1,2.2.5,RR,Unknown,RR,RR,38.0,74.2,74.2,78.0,3.8,Neutral,Win,Win,True
,1,2.2.6,RR,Unknown,RR,RR,39.0,74.2,74.2,78.0,3.8,Neutral,Win,Win,True
,1,3.3.1,RR,Unknown,RR,RR,43.0,72.4,72.4,75.0,2.6,Neutral,Win,Win,True
,1,3.3.2,RR,Unknown,RR,RR,43.0,72.4,72.4,75.0,2.6,Neutral,Win,Win,True
,1,3.3.2,RR,Unknown,RR,RR,44.0,72.4,72.4,75.0,2.6,Neutral,Win,Win,True
,1,3.3.3,RR,Unknown,RR,RR,45.0,72.4,72.4,75.0,2.6,Neutral,Win,Win,True
,1,3.3.4,RR,Unknown,RR,RR,45.0,72.4,72.4,75.0,2.6,Neutral,Win,Win,True
,1,3.3.5,RR,Unknown,RR,RR,46.0,72.4,72.4,75.0,2.6,Neutral,Win,Win,True
,1,3.3.6,RR,Unknown,RR,RR,48.0,72.4,72.4,76.0,3.6,Neutral,Win,Win,True
,1,3.3.6,RR,Unknown,RR,RR,50.0,72.4,72.4,76.0,3.6,Neutral,Win,Win,True
,1,4.4.1,RR,Unknown,RR,RR,50.0,73.3,73.3,72.0,-1.3,Neutral,Win,Win,True
,1,4.4.2,RR,Unknown,RR,RR,50.0,73.3,73.3,72.0,-1.3,Neutral,Win,Win,True
,1,4.4.3,RR,Unknown,RR,RR,54.0,73.3,73.3,73.0,-0.3,Neutral,Win,Win,True
,1,4.4.4,RR,Unknown,RR,RR,58.0,73.3,73.3,73.0,-0.3,Neutral,Win,Win,True
,1,4.4.5,RR,Unknown,RR,RR,62.0,73.3,73.3,72.0,-1.3,Neutral,Win,Win,True
,1,4.4.6,RR,Unknown,RR,RR,63.0,73.3,73.3,71.0,-2.3,Neutral,Win,Win,True
,1,5.5.1,RR,Unknown,RR,RR,63.0,79.9,79.9,74.0,-5.9,Slight Overvalued,Win,Win,True
,1,5.5.2,RR,Unknown,RR,RR,63.0,79.9,79.9,74.0,-5.9,Slight Overvalued,Win,Win,True
,1,5.5.3,RR,Unknown,RR,RR,64.0,79.9,79.9,75.0,-4.9,Neutral,Win,Win,True
,1,5.5.4,RR,Unknown,RR,RR,68.0,79.9,79.9,75.0,-4.9,Neutral,Win,Win,True
,1,5.5.5,RR,Unknown,RR,RR,68.0,79.9,79.9,75.0,-4.9,Neutral,Win,Win,True
,1,5.5.6,RR,Unknown,RR,RR,68.0,79.9,79.9,75.0,-4.9,Neutral,Win,Win,True
,1,6.6.1,RR,Unknown,RR,RR,69.0,77.6,77.6,75.0,-2.6,Neutral,Win,Win,True
,1,6.6.2,RR,Unknown,RR,RR,70.0,77.6,77.6,74.0,-3.6,Neutral,Win,Win,True
,1,6.6.3,RR,Unknown,RR,RR,70.0,77.6,77.6,73.0,-4.6,Neutral,Win,Win,True
,1,6.6.4,RR,Unknown,RR,RR,74.0,77.6,77.6,75.0,-2.6,Neutral,Win,Win,True
,1,6.6.5,RR,Unknown,RR,RR,78.0,77.6,77.6,77.0,-0.6,Neutral,Win,Win,True
,1,6.6.6,RR,Unknown,RR,RR,79.0,77.6,77.6,77.0,-0.6,Neutral,Win,Win,True
,1,7.7.1,RR,Unknown,RR,RR,80.0,81.3,81.3,79.0,-2.3,Neutral,Win,Win,True
,1,7.7.2,RR,Unknown,RR,RR,84.0,81.3,81.3,79.0,-2.3,Neutral,Win,Win,True
,1,7.7.3,RR,Unknown,RR,RR,85.0,81.3,81.3,79.0,-2.3,Neutral,Win,Win,True
,1,7.7.4,RR,Unknown,RR,RR,91.0,81.3,81.3,79.0,-2.3,Neutral,Win,Win,True
,1,7.7.5,RR,Unknown,RR,RR,92.0,81.3,81.3,79.0,-2.3,Neutral,Win,Win,True
,1,7.7.6,RR,Unknown,RR,RR,96.0,81.3,81.3,79.0,-2.3,Neutral,Win,Win,True
,1,8.8.1,RR,Unknown,RR,RR,97.0,89.6,89.6,84.0,-5.6,Slight Overvalued,Win,Win,True
,1,8.8.2,RR,Unknown,RR,RR,98.0,89.6,89.6,84.0,-5.6,Slight Overvalued,Win,Win,True
,1,8.8.3,RR,Unknown,RR,RR,98.0,89.6,89.6,79.0,-10.6,Strong Overvalued,Win,Win,True
,1,8.8.4,RR,Unknown,RR,RR,98.0,89.6,89.6,84.0,-5.6,Slight Overvalued,Win,Win,True
,1,8.8.5,RR,Unknown,RR,RR,98.0,89.6,89.6,83.0,-6.6,Slight Overvalued,Win,Win,True
,1,8.8.6,RR,Unknown,RR,RR,98.0,89.6,89.6,83.0,-6.6,Slight Overvalued,Win,Win,True
,1,9.9.1,RR,Unknown,RR,RR,100.0,86.3,86.3,81.0,-5.3,Slight Overvalued,Win,Win,True
